"","chinese_id","star","count","name","city","state","latitude","longtitude"
"1898","168855","3.85542168674699","83","Boiling Pot","Charlotte","NC","35.3501544","-80.8429322"
"1899","60083","3.28472222222222","144","Katana","Pittsburgh","PA","40.3899009","-80.0406617"
"1900","47266","3.8","5","Tiffany's Restaurant","Vaughan","ON","43.8027928274","-79.4902310148"
"1901","48437","4.5","8","Food Jungle","Markham","ON","43.8259512","-79.3057108"
"1902","80176","2.63636363636364","11","Tang's Wok","Bedford","OH","41.4237519","-81.4970228"
"1903","142527","2.83333333333333","6","China Buffet","Strongsville","OH","41.331628","-81.836718"
"1904","65219","3.54255319148936","94","Golden Taipei","Charlotte","NC","35.3346884","-80.8135014"
"1905","8897","3.6","10","Spring Garden Chinese","Cleveland","OH","41.4251187","-81.7797488"
"1906","137477","2.85714285714286","7","Dumplings Etc.","Kirkland","QC","45.4564677","-73.8625322"
"1907","5421","3.52631578947368","19","Happy Hill","Calgary","AB","51.0591572","-114.0625396"
"1908","16391","2.85714285714286","77","Go For Tea","Thornhill","ON","43.8436624","-79.3779124"
"1909","69916","3.55696202531646","79","The Six Cafe and Restaurant","Markham","ON","43.8598780628","-79.3614822999"
"1910","175461","3","17","Panda Express","Las Vegas","NV","36.114383","-115.195934"
"1911","61224","4.57142857142857","7","Chong Fat Food","Calgary","AB","51.0503701","-114.0609435"
"1912","55766","4.3875","80","Lucky China","Henderson","NV","36.023221","-115.046302"
"1913","11507","2.63636363636364","11","Don Don Chinese Restaurant","Carnegie","PA","40.4083473","-80.0849615"
"1914","190881","4.07317073170732","82","Hong Kong Kitchen","Phoenix","AZ","33.3785493093","-112.0666978093"
"1915","14014","3.33333333333333","6","Pot Rice & Rolls House","Toronto","ON","43.821683","-79.29828"
"1916","83760","2.89230769230769","65","World Buffet","Madison","WI","43.057758331","-89.5138889074"
"1917","72605","4.44827586206897","58","Stir Krazy Mongolian Grill","Las Vegas","NV","36.107194","-115.1521048"
"1918","134227","3.04761904761905","21","China Palace","Mississauga","ON","43.7141429","-79.6299018"
"1919","55375","3.21428571428571","14","Brother's Taste of Asia","Calgary","AB","50.905409","-114.111905"
"1920","24775","3.125","8","The Dragon Chinese Cuisine","Munhall","PA","40.3868616","-79.9029246"
"1921","74289","3","4","Good & New Chinese Cuisine","Markham","ON","43.8256647737","-79.299724102"
"1922","176083","3.25","12","Spicy House","Markham","ON","43.8610969353","-79.3042979389"
"1923","4952","4","5","Grand China","North Las Vegas","NV","36.239393","-115.20219"
"1924","78958","3.81042654028436","211","Homemade Ramen","Toronto","ON","43.6523897","-79.3973911"
"1925","121117","3.23529411764706","17","Golden Prince Seafood Chinese Restaurant","Markham","ON","43.8454237","-79.2935547"
"1926","158639","3.72619047619048","84","Moon China Bistro - Ocotillo","Chandler","AZ","33.2605025","-111.8569511"
"1927","53451","3.63636363636364","22","King's Restaurant - On Barlow","Calgary","AB","51.0526332","-114.0008878"
"1928","115739","4.40350877192982","57","Little Hong Kong","Cleveland","OH","41.3732701","-81.8296017"
"1929","159865","2.42857142857143","14","Leo Fu's Szechwan & Mandarin Restaurant","Calgary","AB","50.9902294","-114.0734142"
"1930","74390","3.46478873239437","71","Lucky Noodle","Markham","ON","43.8336238577","-79.3065843992"
"1931","99844","2.94444444444444","18","Cafe Arc De Triomphe","North York","ON","43.7849721","-79.4168235"
"1932","48385","2.44086021505376","93","Pei Wei Asian Diner","Phoenix","AZ","33.4372559578","-112.0018788621"
"1933","134761","4.21428571428571","42","The Great Maratha","Toronto","ON","43.7000376","-79.4292572"
"1934","124653","2.8","90","Asian Dining Chinese Restaurant","Phoenix","AZ","33.4659806","-111.9730621"
"1935","38502","3.4622641509434","106","Royal Jasmine","Mississauga","ON","43.640198","-79.624775"
"1936","46916","2.8","5","Wok Wok Restaurant","Toronto","ON","43.7836563","-79.2879344"
"1937","50971","3.70247933884298","121","Chopstix","Las Vegas","NV","36.041101","-115.12046"
"1938","113187","3.125","16","Hunan Wok Chinese Takeout","Pittsburgh","PA","40.3915069","-79.9872591"
"1939","10095","3.42857142857143","14","Pho Lam","Mississauga","ON","43.5811709","-79.6138008"
"1940","7403","4.66666666666667","3","Green Tea Restaurant","Toronto","ON","43.7983457","-79.1376521"
"1941","190809","2.25","8","Panda Express","Calgary","AB","50.9329567637","-113.9677081385"
"1942","126674","3.13793103448276","29","Noodle Delight","Scarborough","ON","43.7731783","-79.3216165"
"1943","109508","3.54545454545455","66","Sweet Pea Dessert Cafe","Scarborough","ON","43.8221402","-79.2985083"
"1944","93905","3.36363636363636","11","Hunan King Chinese Restaurant","Glenshaw","PA","40.525341","-79.961673"
"1945","39673","3.77777777777778","18","Restaurant Soy","Montr®¶al","QC","45.5241503","-73.5956063"
"1946","86175","3.1875","32","Delicacy Chinese Bistro","Rock Hill","SC","34.9776379","-80.9911866"
"1947","183275","3.92307692307692","13","3Q","Calgary","AB","51.0150809556","-114.0650128638"
"1948","104814","3.23076923076923","39","Congee Delight","Toronto","ON","43.794366","-79.35377"
"1949","44628","3.47674418604651","86","Fortune Cookie II","Charlotte","NC","35.1361786","-80.9369736"
"1950","45191","2.84848484848485","33","Amazing Seafood House","Markham","ON","43.8627458305","-79.3009585887"
"1951","92342","2.68421052631579","19","Sail Sushi","Scarborough","ON","43.7659173","-79.1916725"
"1952","186450","2.4375","16","Soupebol Nouillerie","Montr®¶al","QC","45.5041154","-73.5683923"
"1953","137209","2.4","5","Ti-Ki Ming","Toronto","ON","43.6449355","-79.386151"
"1954","129141","1.66666666666667","12","Panda Express","Las Vegas","NV","36.1008337598","-115.0543288058"
"1955","177791","3.15384615384615","13","Hunan Express","Aurora","OH","41.3198836259","-81.3489263158"
"1956","126366","3.23076923076923","13","Tian Fu Chinese Restaurant","Toronto","ON","43.82527","-79.2988852"
"1957","130644","4.24545454545455","110","Nam Wah Chinese Vietnamese","Berea","OH","41.373633","-81.867219"
"1958","146552","2.75","4","Qiming Express","Montr®¶al","QC","45.518289","-73.5585821"
"1959","107993","4.27094972067039","358","Nouilles de Lan Zhou","Montr®¶al","QC","45.5077814028","-73.5595571068"
"1960","3508","3.92857142857143","28","China Cafe","Matthews","NC","35.1220302","-80.6536745"
"1961","81456","4.61538461538461","26","China Gourmet","Las Vegas","NV","36.126426","-115.211517"
"1962","98494","4","3","Mantang Hong","Brossard","QC","45.4490759","-73.4705071"
"1963","67708","3.26666666666667","60","China Ginger","Las Vegas","NV","36.0977765","-115.2975877"
"1964","152341","2.57142857142857","7","Jade Palace","Dollard-Des-Ormeaux","QC","45.4813246","-73.8416722"
"1965","170488","4.11111111111111","72","Ta Chido","Montr®¶al","QC","45.5228445","-73.6030039"
"1966","134808","4.35714285714286","14","Southern China","Concord","NC","35.3831543","-80.5810569"
"1967","191615","3.92391304347826","92","Niu-Gu Restaurant","Las Vegas","NV","36.1265151335","-115.2241969854"
"1968","114497","3.36947791164659","249","Crown Princess Fine Dining","Toronto","ON","43.6663211","-79.3872946"
"1969","2013","3.5","12","Panda Kitchen","Medina","OH","41.1339615","-81.8645013"
"1970","35028","3","18","One Plus One BBQ","Toronto","ON","43.822058","-79.298592"
"1971","80749","3.19642857142857","56","AJ's Mongolian BBQ","Phoenix","AZ","33.5734857","-112.1257641"
"1972","126207","3.86666666666667","15","Golden Palace","Gastonia","NC","35.209235","-81.163894"
"1973","50804","3.25514403292181","243","China One","Las Vegas","NV","36.2896761296","-115.285823997"
"1974","76179","3.5","4","Ruyi Chinese Restaurant","Toronto","ON","43.6687492","-79.3370661"
"1975","162860","3.91566265060241","83","AJK Chinese Cusine","Avondale","AZ","33.461919","-112.338888"
"1976","34507","2.66666666666667","12","Asian King","Markham","ON","43.7924912","-79.4459155"
"1977","23232","2.79310344827586","29","J&M Chinese Cuisine","Peoria","AZ","33.5799093","-112.2648855"
"1978","10953","3.5","12","The Taste of Home","Markham","ON","43.8189308","-79.3306248"
"1979","119589","2.97872340425532","47","Dragon House Chinese Buffet","Charlotte","NC","35.1772095","-80.876766"
"1980","40800","3.93333333333333","15","La Maison de Kum Mon Restaurant","Montr®¶al","QC","45.5023947","-73.6351948"
"1981","97576","2.91304347826087","23","Chopstick","Charlotte","NC","35.140787","-80.740696"
"1982","82868","3.2","40","Dumpling And Noodle House","Las Vegas","NV","36.1120791234","-115.1714879736"
"1983","78362","2.81333333333333","75","Casa Deluz Banquet Hall","Toronto","ON","43.8092012621","-79.2681528255"
"1984","125762","3.625","16","Sichuan Palace","Pittsburgh","PA","40.4623662678","-79.8267316637"
"1985","91754","3.75","4","Noodle On The Road","Calgary","AB","51.0495571041","-114.0618163362"
"1986","71037","3.4","5","Max Bakery","Scarborough","ON","43.8062248","-79.2892866"
"1987","191003","3.8034188034188","117","SN Pacific Rim Asian Kitchen","Mesa","AZ","33.3794154","-111.8053095"
"1988","171686","3.06060606060606","33","Harbin Bbq","Toronto","ON","43.8058644129","-79.2878439277"
"1989","174504","3.09","100","House of Hunan","Medina","OH","41.138556","-81.8643775"
"1990","124168","3.07894736842105","38","Lee Town","Toronto","ON","43.7642262","-79.4113292"
"1991","121053","3.59090909090909","66","Sugar Sweet Cafe","Scarborough","ON","43.8270156","-79.2914021"
"1992","27126","2.51327433628319","113","Go For Tea","Markham","ON","43.8492486","-79.3236155"
"1993","1275","4.15714285714286","140","chow.","Las Vegas","NV","36.166666","-115.1344046"
"1994","168556","3.38888888888889","18","Tea Shop 168","Richmond Hill","ON","43.84575","-79.37694"
"1995","166012","3.64516129032258","31","Dragon Garden Express","Avondale","AZ","33.49238","-112.287811"
"1996","47558","3.5","4","Great Wall Chinese Food","Pittsburgh","PA","40.4147164","-79.9875146"
"1997","57888","2","5","Manchu Wok","Toronto","ON","43.777874","-79.344657"
"1998","74626","4.05","20","Tai Pan","Middlefield","OH","41.463254","-81.091011"
"1999","56927","1.75","4","Haiku & Thai","Henderson","NV","36.01488","-115.171467"
"2000","135142","3.23809523809524","84","Beijing Garden Chinese","Phoenix","AZ","33.4551786","-111.9882994"
"2001","172126","3.51724137931034","29","Li Dynasty Indian Hakka Chinese Cuisine","Markham","ON","43.9031282031","-79.2668508884"
"2002","56913","4.38524590163934","122","China A Go Go","Las Vegas","NV","36.2203744","-115.3253819"
"2003","18654","2.875","8","New China Garden","Brampton","ON","43.6590881","-79.721787"
"2004","89676","2.66666666666667","18","China House","White Oak","PA","40.3359617418","-79.8044264784"
"2005","30495","2.25","4","Rendezvous Asian Cuisine","Maple","ON","43.8480378447","-79.4591975212"
"2006","7766","2.8","20","Sea-Hi Chinese Food","North York","ON","43.7338369","-79.4329198"
"2007","78355","3","5","Mandarin Express","Madison","WI","43.058198","-89.505108"
"2008","72158","3.66666666666667","3","Maxima Bakery & Cake House","Calgary","AB","51.064898","-114.0630348"
"2009","151468","3","3","Little Pink Fish","Montr®¶al","QC","45.4936579","-73.5796889"
"2010","175236","2.41176470588235","17","Cathay House","Las Vegas","NV","36.114539","-115.195684"
"2011","133788","2.94656488549618","131","Ye's Sushi","Oakville","ON","43.519080921","-79.6841433272"
"2012","70535","3.47457627118644","59","Bayview Court Chinese Restaurant","Richmond Hill","ON","43.877191","-79.413853"
"2013","178664","3.4","70","Little Shanghai","Phoenix","AZ","33.494646","-111.9947"
"2014","55826","1.79611650485437","103","The Original Las Vegas Buffet","Henderson","NV","36.0722723705","-115.0796275102"
"2015","163137","2.66666666666667","9","Dalchini Hakka Chinese","Brampton","ON","43.7608846098","-79.7367269683"
"2016","89495","3.40395480225989","354","Donburi","Markham","ON","43.8433374196","-79.3860469759"
"2017","88857","3.5625","16","Mulan Chinese Cuisine","North York","ON","43.7140387","-79.3342233"
"2018","119808","3.75","12","Tchang Kiang par le Yangtze","Montr®¶al","QC","45.4678862","-73.6206215"
"2019","143096","3.63513513513514","74","The Perfect Kitchen","Mississauga","ON","43.5188086217","-79.6892244369"
"2020","165380","3.71428571428571","7","China Taste","Charlotte","NC","35.183953","-80.730471"
"2021","12943","3.63636363636364","11","Spring Roll Chalet","Calgary","AB","51.0479572","-114.074638"
"2022","79809","3.2156862745098","51","Spicy Dragon","Pickering","ON","43.838487","-79.088718"
"2023","162163","3.75","4","Tung Tung","Toronto","ON","43.7869274","-79.2740715"
"2024","122833","3.75","4","Noble Wok","King","ON","43.9029638","-79.6523608"
"2025","31243","4.15625","128","Patisserie Harmonie","Montr®¶al","QC","45.507047","-73.560852"
"2026","176082","3.2","10","Buffet Queen","Ajax","ON","43.8626248","-79.0262318"
"2027","100201","4","10","Fu's Garden Restaurant","Mississauga","ON","43.614228","-79.576674"
"2028","75699","3.54347826086957","46","Panda Express","Las Vegas","NV","36.1097790235","-115.1708304137"
"2029","170537","3.99193548387097","124","Lucky Buddha","Goodyear","AZ","33.4866169","-112.3657692"
"2030","21276","4","4","Chicken King","Toronto","ON","43.8039094","-79.2883456"
"2031","90053","3.07317073170732","41","Tasty Delight Fusion Cuisine","Toronto","ON","43.791045","-79.36715"
"2032","177229","3.28571428571429","14","Li Cheng Restaurant","North York","ON","43.7086784807","-79.4433294503"
"2033","165678","3.16666666666667","6","Szechuan","Madison","WI","43.0752904","-89.4443184"
"2034","192353","2.87333333333333","150","China City Super Buffet","Mesa","AZ","33.3749476","-111.6870796"
"2035","172089","3.14285714285714","7","Gourmet Paradise Sichuan Style","Toronto","ON","43.822345","-79.299582"
"2036","123020","1.42857142857143","7","Jacky's Seafood Restaurant","Toronto","ON","43.8092494104","-79.2901090533"
"2037","158140","3.85714285714286","7","Ming Wah","Saint-J®¶r<U+00F4>me","QC","45.7554254193","-73.9801319833"
"2038","131584","4.20245398773006","163","Blossom Asian Cuisine","Tolleson","AZ","33.4233229","-112.2406604"
"2039","139131","3.66666666666667","12","Sushi Kai","Calgary","AB","51.0568819","-114.0949651"
"2040","25820","2.64705882352941","34","Panda Express","Mesa","AZ","33.4520539","-111.6829807"
"2041","23913","3.57142857142857","14","King Szechuan Chinese Restaurant","Oakville","ON","43.4633966671","-79.6744702756"
"2042","18817","2.69642857142857","56","Mandarin Seafood Buffet","Twinsburg","OH","41.3074614","-81.4364227"
"2043","36957","4.17391304347826","23","Akko Cake House","Mississauga","ON","43.5688013666","-79.6670714021"
"2044","60481","3.94444444444444","54","Great Taste Chinese Restaurant","Calgary","AB","51.0510605","-114.061304"
"2045","164524","2.675","40","Panda Express","Mississauga","ON","43.6126715356","-79.6939766278"
"2046","179140","3.83333333333333","12","Sichuan Secret","Toronto","ON","43.664728","-79.4126047"
"2047","149349","3.8","70","House of Taipei At Lake Norman","Huntersville","NC","35.4404184","-80.871895"
"2048","85289","3.21428571428571","14","The Little Kitchen Cafe","Las Vegas","NV","36.1254511206","-115.1964730024"
"2049","138380","3.52941176470588","51","China Rainbow","Glendale","AZ","33.5969511","-112.2008183"
"2050","14045","3.26041666666667","96","Cynthia's Paradise","Newmarket","ON","44.0361597383","-79.475154429"
"2051","166108","3.85185185185185","27","The Spicy & Delicious","Toronto","ON","43.7578864373","-79.4103981998"
"2052","126437","2.4040404040404","99","Dayali","Richmond Hill","ON","43.8480026449","-79.3759192276"
"2053","117668","4.73333333333333","15","Que Huong Restaurant","Phoenix","AZ","33.4884076","-112.10022"
"2054","160535","3.5","8","Oriental King Asian Cuisine","North York","ON","43.7336077","-79.4043954"
"2055","174092","3.33333333333333","3","Mius Bistro","Mesa","AZ","33.3658757","-111.8581042"
"2056","176042","3.52777777777778","72","Shangri-La Banquet Hall & Convention Centre","Markham","ON","43.8280187","-79.3434158"
"2057","168612","2.66666666666667","3","BBQ Hotpot","Montr®¶al","QC","45.5080089","-73.5596697"
"2058","22562","2.33333333333333","3","Chin Chine","Sainte-Catherine","QC","45.3896298879","-73.570994239"
"2059","56030","4.32142857142857","28","7 Dim Sum","Toronto","ON","43.679799","-79.3397466"
"2060","190787","4.21428571428571","14","Palace Bakery and Cafe","Richmond Hill","ON","43.851023","-79.408094"
"2061","180960","2.20192307692308","104","Jumbo Super Buffet","Las Vegas","NV","36.1526204","-115.207511"
"2062","143386","3.86666666666667","15","Hibachi To Go","Shaker Heights","OH","41.4710004741","-81.5667129042"
"2063","89681","2.84375","32","Bayview Garden Chinese Cuisine","Mississauga","ON","43.5675158022","-79.6596007794"
"2064","168028","3.6875","16","Fu Shing II","Charlotte","NC","35.3450737","-80.8871383667"
"2065","100251","4.61379310344828","145","Nuro bistro","Las Vegas","NV","36.112131","-115.279456"
"2066","98672","2.75","4","Lucky Dragon Restaurant","North York","ON","43.7145222","-79.4793882"
"2067","3632","3.55555555555556","63","Hakka Wow","Toronto","ON","43.672085","-79.3220862"
"2068","8751","3.35064935064935","154","Good China Restaurant","Peoria","AZ","33.6532232","-112.2561453"
"2069","145858","1.52","25","Pan Asian Express","Las Vegas","NV","36.116249","-115.17207"
"2070","101512","4.53333333333333","45","Hao Bao","Phoenix","AZ","33.4483412922","-112.0739943847"
"2071","8572","2.88461538461538","26","Wok Box","Chandler","AZ","33.276673","-111.791793"
"2072","132573","3.55555555555556","9","Signature Palace Restaurant","Calgary","AB","51.0357597","-114.1661796"
"2073","142605","2.33333333333333","3","Wasabi Grill and Noodle","Toronto","ON","43.7686144","-79.4128358"
"2074","166915","3.42857142857143","14","Little Pig Hot Pot","Toronto","ON","43.8055812","-79.2880809"
"2075","131695","4.04761904761905","21","Deer Garden Signatures","Vaughan","ON","43.7873758026","-79.4717275199"
"2076","96766","2.92997198879552","357","East Ocean Dim Sum & Seafood Restaurant","Henderson","NV","36.0143788","-115.118275"
"2077","93731","3.58115183246073","191","Casa Imperial Fine Chinese Cuisine","Scarborough","ON","43.820904287","-79.3209457397"
"2078","54443","3.75945017182131","291","Flo's - New Asian Cuisine","Tempe","AZ","33.378791","-111.930187"
"2079","59648","3.5","108","Lee Garden Restaurant","Toronto","ON","43.6546569","-79.3984257"
"2080","157410","3.32183908045977","87","369 Shanghai Dim Sum","Markham","ON","43.8607259","-79.304713"
"2081","172747","3.93055555555556","72","Ohana Hawaiian BBQ","Las Vegas","NV","36.044477535","-115.244002752"
"2082","125248","3.44444444444444","9","Souperfoods","Toronto","ON","43.7963926594","-79.3186916783"
"2083","99206","3.71428571428571","7","China Garden","Sun Prairie","WI","43.1835006","-89.2128213"
"2084","110055","3.28571428571429","7","Golden Vaughan","Vaughan","ON","43.8267007","-79.5569453"
"2085","22870","3.125","24","Cho Cho Cho","Toronto","ON","43.6798882","-79.4329297"
"2086","131879","3.14705882352941","34","Judy Cuisine","Richmond Hill","ON","43.8445587158","-79.3836669922"
"2087","89944","3.95726495726496","234","China A Go Go","Las Vegas","NV","36.1994452","-115.242678"
"2088","14263","3.61111111111111","18","Lai Toh Heen","Toronto","ON","43.705919","-79.3891807"
"2089","166220","3.78923766816144","223","Congee Queen","North York","ON","43.7360359969","-79.347120422"
"2090","142536","3.0875","80","China One - South Durango","Las Vegas","NV","36.1174457","-115.2790272"
"2091","115768","3.63636363636364","11","Billy's Dumplings","Toronto","ON","43.6653843108","-79.410929151"
"2092","126075","3.6","155","Bangkok Orchid","Henderson","NV","36.071621","-115.072037"
"2093","22114","3.5","6","Tasty Chinese Restaurant","York","ON","43.6995201","-79.4312592"
"2094","176215","3.35714285714286","14","Yangtze","Chardon","OH","41.5816293","-81.2041548"
"2095","155338","2.94666666666667","150","Pei Wei","Henderson","NV","35.999147","-115.10611"
"2096","98099","2.85714285714286","7","Dragon Palace Restaurant","Calgary","AB","50.9795984","-113.9973584"
"2097","129488","3.89705882352941","68","Chez Chili","Montr®¶al","QC","45.5076456","-73.560367"
"2098","182048","3","9","Tian An Cuisine","Toronto","ON","43.6531973","-79.3974256"
"2099","52276","3.42857142857143","14","Oriental Palace Restaurant","Calgary","AB","51.0579538","-114.1358567"
"2100","101066","3.06666666666667","15","China Palace","Mississauga","ON","43.6372532","-79.6912932"
"2101","173901","3.14583333333333","48","ALA Shanghai","Markham","ON","43.8262803678","-79.3064410239"
"2102","23318","3.53846153846154","26","Tasty House","Scarborough","ON","43.8264673","-79.277313"
"2103","170826","4.11724137931034","145","Sushi Kee","Mesa","AZ","33.4135897405","-111.6839589378"
"2104","113963","3.7","10","Marvelous Asian Cuisine","Aurora","ON","44.0102992","-79.446699"
"2105","61056","2.6","10","Asian King Buffet","Mississauga","ON","43.5125352","-79.6487822"
"2106","189703","1.6","5","Double Win Restaurant","Toronto","ON","43.8057920653","-79.2890381813"
"2107","123080","1.75","8","Kim Foo","Montr®¶al","QC","45.498038","-73.565157"
"2108","37862","3.53831417624521","522","Kung Fu Thai & Chinese Restaurant","Las Vegas","NV","36.126175","-115.19047"
"2109","60681","1.8","5","Chu Resto","Richmond Hill","ON","43.8416947587","-79.395442754"
"2110","166864","3.3","10","Dragon Gate Restaurant","Calgary","AB","51.0243329","-114.1083037"
"2111","4526","2.76666666666667","30","Destiny","Scarborough","ON","43.8219517","-79.2984027"
"2112","28846","3.78523489932886","149","Chinatown Inn","Pittsburgh","PA","40.4371064013","-79.9973292903"
"2113","71369","3.16883116883117","77","Hibachi Buffet & Grill","Matthews","NC","35.133062","-80.709116"
"2114","23806","3.77272727272727","110","I Love Pho","Mississauga","ON","43.5751767136","-79.6557045243"
"2115","88077","3.25","8","Asia Garden Restaurant","Etobicoke","ON","43.7382054","-79.5661754"
"2116","7717","3.42553191489362","47","Da Sheng Chinese Cuisine","Las Vegas","NV","36.1254890343","-115.1970778406"
"2117","70041","3.83333333333333","24","Tiger BBQ","Toronto","ON","43.8260765","-79.278128"
"2118","130586","2.30769230769231","13","Shark's Fin City","Markham","ON","43.826313","-79.306239"
"2119","87839","2.30769230769231","13","South China","Toronto","ON","43.7019106","-79.387368"
"2120","152272","4","8","Miss Wong","Laval","QC","45.561345","-73.743048"
"2121","185406","3.28571428571429","7","Hunan King","Elyria","OH","41.395495","-82.106304"
"2122","24638","1.28571428571429","7","Mandarin Garden Restaurant","Toronto","ON","43.7776923","-79.414776"
"2123","11383","3.625","16","Liwan Kitchen","Toronto","ON","43.7855274049","-79.2762500793"
"2124","115366","3.11920529801325","151","Victorian Cafe","Las Vegas","NV","36.115023","-115.171781"
"2125","134451","3.33333333333333","3","Manchu Wok","Toronto","ON","43.6466166","-79.3787611"
"2126","71574","3.71428571428571","119","Thai Gourmet","Independence","OH","41.395547","-81.641748"
"2127","60848","3.42857142857143","21","N®πjoy","Cleveland","OH","41.50847","-81.60601"
"2128","131509","3.14893617021277","47","Satay On the Road","North York","ON","43.735275","-79.41965"
"2129","55593","3.46153846153846","13","Wok With Yu","Woodbridge","ON","43.7699094","-79.5521779"
"2130","116823","2.79411764705882","170","Pei Wei","Phoenix","AZ","33.4954691","-111.9881878"
"2131","73875","3.88888888888889","9","SS Kitchen","Toronto","ON","43.7986232","-79.1388754"
"2132","96423","2.3","10","China II Buffet","Waxhaw","NC","34.9324243","-80.747254"
"2133","179941","3.85714285714286","7","The Magic Wok","Tempe","AZ","33.3333737","-111.9122692"
"2134","104695","2.70588235294118","17","Edgemont City Asian Cusine","Calgary","AB","51.1266323","-114.1393505"
"2135","124498","3","19","Tang Dynasty","Urbana","IL","40.1105839","-88.2070866"
"2136","180781","3.71052631578947","76","Noodles & Company","Charlotte","NC","35.206689","-80.860924"
"2137","89879","3.11764705882353","17","Wok Caf®¶","Dollard-des-Ormeaux","QC","45.4865075695","-73.8000666268"
"2138","107353","3.83333333333333","12","Papa Shunde Chinese Restaurant","Calgary","AB","51.135477","-114.173506"
"2139","140236","3.16129032258065","31","Zang Asian Bistro","Glendale","AZ","33.5381691","-112.1848826"
"2140","150914","3.03658536585366","82","Canton Chilli Restaurant","Toronto","ON","43.6562928","-79.3997793"
"2141","129760","4","3","China Palace","Madison","WI","43.1137346","-89.3637978"
"2142","21064","4.125","56","Chen's Noodle House","Tempe","AZ","33.4161597","-111.92244"
"2143","62430","2.58823529411765","17","China Gate","Pittsburgh","PA","40.3569591","-80.0518073"
"2144","154894","3.79540918163673","1002","Big Wong Restaurant","Las Vegas","NV","36.126663","-115.20992"
"2145","189381","3.328125","64","Fav Cafe","Richmond Hill","ON","43.843875885","-79.3887023926"
"2146","46586","3.56521739130435","23","Best Wok II","Matthews","NC","35.1257092","-80.7084906"
"2147","23430","3.52941176470588","34","Yangtse Chinese Bistro","Chandler","AZ","33.3073088","-111.8754468"
"2148","18252","3.61538461538462","13","Simmer Huang","Montr®¶al","QC","45.4977436","-73.5782733"
"2149","79559","3.2","15","Wei's Kitchen","Markham","ON","43.8482833","-79.3501248"
"2150","118303","3.3015873015873","126","Ling & Louie's Asian Bar and Grill","Chandler","AZ","33.281405","-111.973505"
"2151","62924","4.53846153846154","13","Phoenix","Las Vegas","NV","36.144089","-115.160774"
"2152","20656","3.16","25","PF Chang's","Laval","QC","45.5721514292","-73.7542209393"
"2153","45909","2.06666666666667","30","Panda Express","N Las Vegas","NV","36.2173648598","-115.1203846649"
"2154","45205","4.15","20","Taste of China","Cleveland","OH","41.5532017","-81.498089"
"2155","70823","4.01276595744681","235","Dragon Express","Mesa","AZ","33.3783527282","-111.858223191"
"2156","152881","4.77777777777778","9","Bajra Indian & Hakka Chinese Cuisine","Toronto","ON","43.7523676","-79.5368973"
"2157","145591","2.9","10","Osaka Buffet","Concord","NC","35.37292","-80.727223"
"2158","78486","4.20979020979021","143","YC's Mongolian Grill","Chandler","AZ","33.2788302","-111.7904534"
"2159","165932","4.17567567567568","148","Phusion Cafe","Cleveland","OH","41.5104851","-81.6696382"
"2160","83516","3.03846153846154","26","Dimples","Markham","ON","43.8424717214","-79.3865415081"
"2161","90801","4.5","12","Yunshang Rice Noodle House","Markham","ON","43.8481981233","-79.3495835492"
"2162","104675","2.76923076923077","52","New Bamboo","Phoenix","AZ","33.6080928","-112.0663045"
"2163","28767","1.82352941176471","34","Kung Pao Wok","Las Vegas","NV","36.1637892653","-115.1579021662"
"2164","16450","4","7","Golden Lake Chinese Food","Brampton","ON","43.714544","-79.780141"
"2165","158130","3.62686567164179","67","Yummy China","Las Vegas","NV","36.2618942","-115.2476783"
"2166","130981","2.94565217391304","92","Premiere Ballroom & Convention Centre","Richmond Hill","ON","43.8476321124","-79.3823257461"
"2167","160017","3.32407407407407","108","Mandarin Restaurant - Toronto","Toronto","ON","43.7060318","-79.3985138"
"2168","46070","1.66666666666667","6","Fai's Chinese Food","Calgary","AB","51.1270198","-114.0558875"
"2169","52225","3.55357142857143","56","Ming Cuisine","Richmond Hill","ON","43.8614609","-79.3950356"
"2170","3056","3.54545454545455","11","Spice And Aroma","Toronto","ON","43.6564695862","-79.3991608089"
"2171","66815","4.33817126269956","689","Snoh Ice Shavery","Phoenix","AZ","33.509761","-112.060884"
"2172","133656","4","13","Thaison","Montr®¶al","QC","45.538205","-73.613683"
"2173","101712","4.57142857142857","14","Parkway Kitchen","Richmond Hill","ON","43.8461479","-79.3793528"
"2174","174817","4.66666666666667","3","Red Pepper Chinese Restaurant","Madison","WI","43.1176498","-89.3254581"
"2175","87479","2.11111111111111","9","Mala Express Restaurant","Toronto","ON","43.6559749","-79.3929904"
"2176","167785","4","10","Magic Idea","Montr®¶al","QC","45.4948538","-73.5804653"
"2177","90752","4.12903225806452","62","Hakka 77","Richmond Hill","ON","43.8487592841","-79.3786566298"
"2178","24904","3.57142857142857","7","Happy Valley","Calgary","AB","51.0502763","-114.0625961"
"2179","190559","3.46551724137931","116","China One - West Charleston","Las Vegas","NV","36.1593761663","-115.3506778771"
"2180","2299","4.4","60","Tai Wah Asian Cuisine","Streetsboro","OH","41.2396916527","-81.3421118345"
"2181","33205","4.06312292358804","301","Chengdu Taste","Las Vegas","NV","36.1251233759","-115.1923072236"
"2182","188045","2.33846153846154","65","Panda Express","Phoenix","AZ","33.4950943","-112.0612829"
"2183","115263","2.71212121212121","66","Tasty House Chinese Restaurant","Phoenix","AZ","33.6409957","-112.0922881"
