"","american_traditional_star","goodforkids","noiselevel","restaurantdelivery","dessert","latenight","lunch","dinner","brunch","breakfast","alcohol","caters","wifi","restaurantstakeout","businessacceptcreditcards","touristy","hipster","romantic","divey","intimate","trendy","upscale","classy","casual","garage","street","validated","lot","valet","restaurantstableservice","restaurantsgoodforgroups","outdoorseating","hastv","bikeparking","restaurantsreservations","restaurantspricerange2","restaurantsattire","businessacceptbitcoin","byappointmentonly","acceptsinsurance","dj","background_music","no_music","jukebox","live","video","karaoke","goodfordancing","coatcheck","happyhour","monday","tuesday","wednesday","thursday","friday","saturday","sunday","wheelchairaccessible","dogsallowed","byobcorkage","drivethru","smoking","agesallowed","corkage","byob","open24hours","restaurantscounterservice"
"3014","3.86666666666667","False",NA,NA,"False","False","False","False","False","False",NA,NA,NA,"False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False",NA,"True",NA,"True","True","True",NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3015","3.68441558441558","True","average","False","False","True","True","True","False","True","None","False","no","True","True","False","False","False","False","False","False","False","False","True","True","False","False","False","False","True","True","False","False","False","False","1","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"'yes_free'",NA,NA,NA,"False",NA,"True",NA
"3016","3.88888888888889","True","average","False","True","False","True","False","False","False",NA,NA,"free","True","True","False","False","False","False","False","False","False","False","True","False","False","False","True","False","True","True","False","True","True","False","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3017","3.36585365853659","True","average","False",NA,NA,NA,NA,NA,NA,"full_bar","False","free","True","True","False","False","False","False","False","False","False","False","True","False","True","False","True","False",NA,"True","True","True","True","True","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3018","2.88888888888889","True",NA,"True","False","False","False","False","False","False",NA,NA,"free","True",NA,"False","False","False","None","False","False","False","False","False","None","None","None","None","None",NA,"True","False","True","False","True","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA
"3019","2.76","True","quiet","False","False","False","False","False","False","False","full_bar","True","free","True","True","False","False","False","False","False","False","False","False","True","False","False","False","True","False","True","True","True","True","False","True","2","casual",NA,NA,NA,"False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,"no",NA,NA,NA,NA,NA
"3020","3.77296181630547","True","loud","True","False","False","True","True","False","False","full_bar","False","no","True","True","False","False","False","False","False","False","False","False","True","True","False","False","True","True",NA,"True","True","True","True","False","2","casual",NA,NA,NA,"False","False","False","False","False","False","False","False",NA,NA,"False","False","False","True","True","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3021","3.66666666666667","True",NA,"False",NA,NA,NA,NA,NA,NA,"None",NA,NA,"True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"False","True","False","False","False",NA,"True","False",NA,NA,"False","1","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3022","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3023","3.08333333333333","True","average","True",NA,NA,NA,NA,NA,NA,"full_bar",NA,"no","True",NA,"False","False","False","None","False","False","False","False","False","False","False","False","False","False","True","True",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3024","4.29885057471264","False","quiet","False","True","False","False","False","False","False","beer_and_wine",NA,"free","True","True","False","False","False","False","False","True","False","True","True",NA,NA,NA,NA,NA,NA,"True","True","True","True","True","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"True","True","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3025","3.8780487804878","True","quiet","False","False","False","False","False","False","False","None","True","free","True","True","False","False","False","False","False","False","False","False","True","False","False","False","True","False","False","True","False","True","True","False","1","casual","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False",NA,NA,NA,NA,NA,NA,NA,NA
"3026","3.63934426229508","True","average","False","True","False","True","True","True","True","None","True","no","True","True","False","False","False","False","False","False","False","False","True","False","False","False","True","False",NA,"True","False","False","True","False","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3027","3.58620689655172","True",NA,"False","False","False","False","False","True","True","None","False","no","True","True","False","False","False","None","False","False","False","False","False","False","False","False","True","False",NA,"True","False","True","False","False","1","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3028","3.32575757575758","True","average","False","True","False","True","False","True","False","full_bar","True","free","True","True","False","False","False","False","False","False","False","False","True","False","False","False","True","False","True","True","True","True","True","True","2","casual","False",NA,NA,"False","None","None","None","None","None","None","False","False","True","False","False","False","True","True","True","False","True",NA,NA,"False","no",NA,NA,NA,NA,NA
"3029","4.16666666666667","False",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","True","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,"True","True","True","False","False","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3030","4","True",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"False","True","False","1","formal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3031","4.34883720930233","True","average","False","False","False","False","True","False","False","full_bar","True","free","True","True","False","False","False","False","False","False","False","False","True","False","False","False","True","False",NA,"True","False","True","True","True","2","casual","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3032","2.41463414634146","True","average","False",NA,NA,NA,NA,NA,NA,"full_bar","True","free","True","True","False","False","False","False","False","False","False","False","True","False","True","False","True","False",NA,"True","True","True","True","True","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3033","3.13829787234043","True","average","False","False","True","False","False","True","True","None","False","no","True","True","False","False","False","False","False","False","False","False","True","False","False","False","True","False",NA,"True","False","False","True","False","1","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3034","3","False",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False",NA,NA,"False","1","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3035","2.35714285714286","True",NA,"False","False","False","False","False","False","False","None",NA,"free","True","True","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,"False","True","False","False","True","False","1","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA
"3036","4.12135922330097","False","average","False","False","False","False","True","False","False","full_bar","True","no","True","True","False","False","False","False","True","False","False","False","False","False","False","False","True","False","True","True","True","True","False","True","3","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3037","3.4","True","very_loud",NA,NA,NA,NA,NA,NA,NA,"full_bar",NA,NA,"True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,"True","True","True",NA,NA,"2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3038","3.67857142857143","False","very_loud","False","False","False","False","False","False","False","full_bar","False","free","False","True","False","False","False","False","True","False","False","False","False","True","False","False","False","True","True","True","False","True","False","True","2","dressy","False",NA,NA,"True","None","None","None","None","None","None","True","False","False","False","False","False","False","True","True","False","True","False",NA,NA,"yes",NA,NA,NA,NA,NA
"3039","2.5","True","average","False",NA,NA,NA,NA,NA,NA,"full_bar","False","free","True","True","False","False","False","False","False","False","False","False","True","False","False","False","True","False",NA,"True","True","True",NA,"True","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3040","3.43859649122807","True","average","False","False","False","False","True","False","False","None","False","no","True","True","False","False","False","False","False","False","False","False","False","False","False","False","True","False",NA,"True","False","False","True","False","1","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3041","2.875","True",NA,"False",NA,NA,NA,NA,NA,NA,"full_bar",NA,NA,"True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"False","False","False","True","False",NA,"True","False",NA,NA,"False","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3042","2.21428571428571","True","quiet","False","False","False","False","False","True","False","None","False","no","True","True","False","False","False","False","False","False","False","False","False","False","False","False","True","False",NA,"True","False","False","True","False","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3043","2.01098901098901","True",NA,"False","False","False","True","False","True","False","full_bar",NA,"free","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,"True","True","True","True","True","2","casual",NA,NA,NA,"False","False","False","False","False","False","False","False",NA,"True","False","False","False","False","True","False","False",NA,NA,NA,"False",NA,NA,NA,NA,NA,NA
"3044","3.68421052631579","False","average","False","False","False","True","False","False","False","beer_and_wine","True","free","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,"True","True","False","True","False","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3045","2.84615384615385","True","loud","False","False","False","False","False","False","False","None","False","free","True",NA,"False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,"True","False","False",NA,"False","1","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3046","2.53846153846154","True","loud","False","False","False","True","True","False","False","full_bar","True","free","True","True","False","False","False","False","False","False","False","False","True","False","True","False","False","False","True","True","True","True","True","True","2","casual",NA,NA,NA,"None","None","None","None","None","None","None","False","False","True","True","False","False","False","False","False","False",NA,NA,NA,NA,"outdoor",NA,NA,NA,NA,NA
"3047","5","True","average","False","False","False","False","False","False","False","None","True","no","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","True","False","1","casual","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,"False",NA,NA,NA,NA,NA,NA
"3048","2.92857142857143","True","average","False","False","False","True","False","False","False","None","True","no","True","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False",NA,"True","False","False","True","False","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3049","4.53990610328638","True","average","False","False","False","True","True","False","False","beer_and_wine","True","no","True","True","False","False","False","False","False","False","False","False","True","False","False","False","True","False","True","True","True","True","True","False","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3050","4.33870967741935","True","average","False","False","False","True","False","True","True","None","True","no","True","True","False","False","False","False","False","False","False","False","True","False","False","False","True","False","True","True","False","False","True","False","1","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3051","2.5","True","average","False",NA,NA,NA,NA,NA,NA,"None","True","no","True","True","False","False","False","False","False","False","False","False","True","False","False","False","True","False",NA,"True","False","False","False","False","1","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3052","3.69811320754717","True","average","False","False","False","True","False","True","True","None",NA,"no","True","True","False","False","False","False","False","False","False","False","True",NA,NA,NA,NA,NA,"True","False","True","False","False","False","1","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3053","3.66666666666667","True","average","True","False","False","False","False","False","False","None","True",NA,"True","True","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","True","False","False","True","False","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3054","3.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"full_bar",NA,"free",NA,NA,"None","None","None","None","None","None","None","None","None",NA,NA,NA,NA,NA,NA,"True","True","True","True","True","2",NA,NA,NA,NA,"None","None","None","None","None","None","None","False",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3055","3.05140186915888","True","average","False","False","False","True","True","False","False","full_bar","False","free","True","True","True","False","False","False","False","False","False","False","True","False","True","False","False","False",NA,"True","True","True","True","True","2","casual",NA,NA,NA,"False","False","False","False","False","False","False",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"'yes_free'","False","no",NA,"False",NA,NA,NA
"3056","4.08092485549133","True","loud","False","False","False","True","True","False","False","full_bar","True","free","True","True","False","False","False","None","False","False","False","False","False","False","False","False","False","False","True","True","False","True","True","False","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3057","3.99145299145299","True","average","False",NA,NA,NA,NA,NA,NA,"beer_and_wine",NA,"free","True",NA,"False","False","False","False","False","False","False","False","True","False","True","False","False","False",NA,"True","False","False","True","True","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3058","4.14","True","average","False","False","False","True","False","False","True","None","False","no","True","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","2","casual","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA
"3059","3.80921052631579","True","very_loud","False","False","False","True","True","False","False","full_bar",NA,"free","False",NA,"False","False","False","None","False","False","False","False","True","False","False","False","True","False","True","True","False","False","True","True","4","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3060","4.29032258064516","False","average","False","False","False","False","True","False","False","full_bar","True","free","False","True","False","False","False","False","False","False","True","True","False","False","False","False","True","True",NA,"True","True","True","False","True","3","dressy",NA,NA,NA,"False","True","False","False","False","False","False","False","True","True","False","False","False","True","True","True","False",NA,NA,"no",NA,"no",NA,NA,NA,NA,NA
"3061","3.11940298507463","False","loud","False","False","True","False","True","False","False","full_bar","False","free","True",NA,"False","False","False","None","False","False","False","False","True","False","True","False","False","False","True","True","True","True","False","True","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,"True","False",NA,NA,"no",NA,NA,NA,NA,NA
"3062","2.85714285714286","True","average","False",NA,NA,NA,NA,NA,NA,"full_bar","False","free","True","True","False","False","False","False","False","False","False","False","True","False","False","False","True","False",NA,"True","False","True",NA,"False","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3063","2.55555555555556","True","average","False","False","False","False","False","False","False","beer_and_wine","False","free","True","True","False","False","False","False","False","False","False","False","True","False","False","False","True","False","False","False","True","False","True","False","1","casual","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,"True",NA,NA,NA,NA,NA,NA
"3064","3.35294117647059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"free",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3065","3.91806722689076","True","average","False","False","False","True","False","True","True","None","False","no","True","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","True","True","True","False","True","False","1","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3066","3.8","False",NA,"False",NA,NA,NA,NA,NA,NA,"full_bar",NA,NA,"False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"False","False","False","True","True",NA,"True","True",NA,NA,"True","4","dressy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3067","3","True","quiet","True",NA,NA,NA,NA,NA,NA,"full_bar",NA,NA,"True",NA,"False","False","False","None","False","False","False","False","False","False","True","False","False","False",NA,"True","False","False",NA,NA,"2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3068","3.25","False","quiet","False","False","False","False","False","False","False","full_bar","True","free","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","True","True","True","True","True","2","casual",NA,NA,NA,"False","True","None","False","False","False","False","True","False","True",NA,NA,NA,NA,NA,NA,NA,"True","True",NA,NA,"outdoor",NA,NA,NA,NA,NA
"3069","2.45070422535211","False","loud","False",NA,NA,NA,NA,NA,NA,"full_bar","False","free","False",NA,"False","False","False","False","False","False","False","False","True","False","True","False","False","False",NA,"True","False","True","True","True","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3070","3.47368421052632","True","average","True","False","False","True","True","False","False","beer_and_wine","False","free","True",NA,"False","False","False","False","False","False","False","False","True","False","True","False","False","False","False","True","False","True","False","True","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA
"3071","4.5","True",NA,"False","False","False","False","False","False","False","full_bar",NA,"free","True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"False","False","False","False","False","True","True","True","True","True","False","1","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3072","3.2","True",NA,"False","False","False","False","False","False","True","None",NA,"free","True","True","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,"True","False","False","False","False","3","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA
"3073","4.59259259259259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3074","2.55223880597015","True","average","False","False","True","True","True","True","True","None","True","free","True","True","False","False","False","False","False","False","False","False","True","False","False","False","True","False","True","True","False","False","True","False","1","casual","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False",NA,"False",NA,NA,NA,NA,NA,NA
"3075","3.31666666666667","False","quiet","False","False","False","True","False","True","False","full_bar","False","free","True","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","True","True","True","True","True","False","2","casual",NA,NA,NA,"False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","True","False",NA,NA,NA,NA,"outdoor",NA,NA,NA,NA,NA
"3076","3.23529411764706","True","average","False",NA,NA,NA,NA,NA,NA,"full_bar","True","free","True","True","False","False","False","False","False","False","False","False","True","False","False","False","True","False",NA,"True","True","True",NA,"True","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3077","3.83898305084746","True","average","True",NA,NA,NA,NA,NA,NA,"None","True","no","True","True","False","False","False","False","False","False","False","False","True","False","False","False","True","False",NA,"True","False","True","True","False","1","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3078","3.8469387755102","True","average","False","False","False","True","True","False","False","full_bar","False","no","True","True","False","False","False","False","False","False","False","False","True","False","True","False","False","False",NA,"True","False","True","True","False","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"'yes_free'","False",NA,NA,"False",NA,NA,NA
"3079","3.73118279569892","True","loud","False","False","False","True","False","True","True","full_bar",NA,"no","True","True","False","False","False","False","False","True","False","False","True","False","False","False","True","False","True","True","True","False","False","False","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3080","4.1","True",NA,"False","False","False","False","False","False","True",NA,NA,"free","True","True","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,"False","False","False","False","False","1","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3081","3.33333333333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3082","3.27272727272727","True","average","False",NA,NA,NA,NA,NA,NA,"full_bar","False","free","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,"True","True","True","False","True","1","casual","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3083","3.52941176470588","True","quiet","False","False","False","True","False","False","False","None","True","free","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,"True","False","True","True","False","1","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3084","4.6","True","average","False","False","False","True","False","False","True","None","False","no","True","True","False","False","False","False","False","False","False","False","True","False","False","False","True","False","True","True","False","False","True","True","1","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3085","3.91666666666667","False","average","False",NA,NA,NA,NA,NA,NA,"full_bar","True","no","True","True","False","False","False","False","False","False","False","False","False","False","True","False","False","False",NA,"True","True","True",NA,"False","2","casual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3086","3.375","True","average","False","False","False","False","False","False","False","full_bar","False","free","True","True","False","False","False","False","False","False","False","False","True","False","False","False","True","False","True","True","True","True","False","False","1","casual","False",NA,NA,"False","None","None","None","None","None","None","False","False","True",NA,NA,NA,NA,NA,NA,NA,"True","False",NA,NA,"outdoor",NA,NA,NA,NA,NA
"3087","4.69959946595461","True","average","True","False","False","True","True","False","False","beer_and_wine","True","no","True","True","False","False","False","False","False","False","False","False","True","False","True","False","False","False",NA,"True","True","True","True","False","2","casual","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA
