"","american_traditional_id","star","count","name","city","state","latitude","longtitude"
"2547","58170","3.61538461538462","13","Restaurant Deno's","Montr¨¦al","QC","45.5127448","-73.5578258"
"2548","12703","3.31578947368421","19","Nottinghams Pub & Restaurant","Calgary","AB","51.1165594348","-114.2045701508"
"2549","44759","3.91304347826087","23","The Clarkson Pump & Patio","Mississauga","ON","43.5169825655","-79.6231630163"
"2550","8047","4.5","4","C-Town Grill & Bar","Broadview Heights","OH","41.313369","-81.685682"
"2551","14343","4.1044776119403","67","Rick's Pub and Grub","Chandler","AZ","33.3203776","-111.9263989"
"2552","76665","3.18181818181818","22","McDonalds","Champaign","IL","40.1104207856","-88.2297450105"
"2553","102957","3.71428571428571","42","Block & Grinder - Langtree","Mooresville","NC","35.5266643889","-80.8679707884"
"2554","19527","2.078125","64","Sonic Drive-In","Las Vegas","NV","36.2402513","-115.2069047"
"2555","170443","3.5","54","Chili's Grill & Bar","Tempe","AZ","33.4217581","-111.9397605"
"2556","133226","4.37383177570093","214","Bubba's 33","Peoria","AZ","33.6328429848","-112.2377729093"
"2557","50643","3.75","4","Spectrum Cafe","Scottsdale","AZ","33.5341033","-111.927377"
"2558","43108","2.78571428571429","14","Tucker's Marketplace Restaurants","Mississauga","ON","43.6117585","-79.6944594"
"2559","13745","3.06813186813187","455","Four Peaks Brewing Company","Phoenix","AZ","33.437045841","-112.0019035415"
"2560","99168","3.96666666666667","30","Fire House Sports Bar & Grill","North Royalton","OH","41.3458495","-81.7353993"
"2561","48430","3.1","10","Blue Flame Restaurant","Jefferson Hills","PA","40.304809","-79.9337153"
"2562","139509","3.12977099236641","131","5 & Diner","Scottsdale","AZ","33.53814","-111.885036"
"2563","140710","3.53571428571429","28","The Smokehouse Bar & Grill","Pittsburgh","PA","40.399184","-80.025491"
"2564","146377","3.11111111111111","9","Heights Soulfood & Grille","Cleveland Heights","OH","41.5010152689","-81.565641202"
"2565","164820","3.38095238095238","105","Cowboy Steak Chicken Ribs","Cornelius","NC","35.458582","-80.86835"
"2566","89438","2.6875","16","Kings","Neville Island","PA","40.5130698","-80.1332183"
"2567","15489","3.79661016949153","59","Yours Truly Restaurants","Mentor","OH","41.6727759","-81.3403174"
"2568","26015","3.10810810810811","37","Rockne's","Streetsboro","OH","41.2415834","-81.3510616"
"2569","92107","3.23076923076923","26","Macado's","Concord Mills","NC","35.3692222","-80.7221259"
"2570","4895","3.65","20","J-Birds Burger Jointe","Mint Hill","NC","35.1796675","-80.6478104"
"2571","18196","4.23529411764706","17","Leo's 49 Deli & Bar","Charlotte","NC","35.2926689","-80.7521437"
"2572","40432","2.62068965517241","29","Swiss Chalet Rotisserie & Grill","Markham","ON","43.8230086","-79.3492399"
"2573","86193","3.55","20","Blue Willow Lounge","Macedonia","OH","41.315079","-81.5117304"
"2574","23133","3.997542997543","407","US Egg","Tempe","AZ","33.3778881709","-111.9376153002"
"2575","85164","4.35714285714286","14","Onyxx Sports Bar & Grill","Brampton","ON","43.748199","-79.698209"
"2576","21819","4.22222222222222","9","Le Canard Lib¨¦r¨¦","Montr¨¦al","QC","45.5194266","-73.5849008"
"2577","188158","4.25","4","Bazille","Toronto","ON","43.6116933","-79.557183"
"2578","89281","3.68","50","Caswell Station","Charlotte","NC","35.2121915223","-80.8183855665"
"2579","126184","3.4","30","Max & Erma's","Mentor","OH","41.660283","-81.358582"
"2580","79084","2.63157894736842","19","Applebee's Grill + Bar","North Olmsted","OH","41.416571","-81.909751"
"2581","187051","3.04761904761905","21","The Wally Tap & Grill","East York","ON","43.6948006","-79.3434533"
"2582","105413","3.60810810810811","74","Tinkers Creek Road Tavern","Walton Hills","OH","41.3729694","-81.5842016"
"2583","92130","3.7","40","Pt's Gold","Las Vegas","NV","36.1965066","-115.2487053"
"2584","70217","3","9","Monte Cello's Hampton","Allison Park","PA","40.512494","-79.993358"
"2585","57655","2.77777777777778","9","Winchell's Pub & Grill","North Las Vegas","NV","36.2408160989","-115.1163467785"
"2586","105669","3.23333333333333","30","Champion Field","Scottsdale","AZ","33.6396856","-111.8915244"
"2587","14713","3.72222222222222","36","Mitzi's On College","Toronto","ON","43.6538837","-79.4251143"
"2588","11461","3.90361445783133","83","Light Bistro","Cleveland","OH","41.484797","-81.706659"
"2589","11207","2.93548387096774","31","Sidewalk Cafe","Painesville","OH","41.7260164","-81.2409493"
"2590","95332","4.38805970149254","67","The Common Market Oakwold","Charlotte","NC","35.1938997","-80.785648"
"2591","32213","3.41666666666667","12","D'vine Diner","Calgary","AB","50.9848325","-114.0831414"
"2592","74923","4.22222222222222","9","Frankie & MJ's","Elyria","OH","41.4159162","-82.0778741"
"2593","178425","3.46258503401361","147","August Henry's Burger Bar","Pittsburgh","PA","40.4440156","-79.9963028"
"2594","95351","2.66666666666667","15","Swiss Chalet Rotisserie & Grill","Calgary","AB","50.9736705","-114.0703344"
"2595","99281","4","4","Schneid's Sports Bar & Grill","Fitchburg","WI","43.0275078","-89.4132347"
"2596","36380","3.5625","16","Franks'pub & Grill 88","Bethel Park","PA","40.3247133","-80.0260237"
"2597","83514","3.58333333333333","36","Lee's Hoagie House","Lake Wylie","SC","35.1173419","-81.0778372"
"2598","184872","3.04347826086957","46","Kelseys Original Roadhouse","Richmond Hill","ON","43.8402598","-79.4292346"
"2599","40443","3","64","Jimmie's Restaurant","Charlotte","NC","35.1713822","-80.6606639"
"2600","136062","4.28125","32","Legends Sports Bar & Grill","Las Vegas","NV","36.095174","-115.0451626"
"2601","75435","3.40167364016736","239","Momofuku Daish¨­","Toronto","ON","43.6493689","-79.3859219"
"2602","155534","3.78082191780822","73","Blue Sky Restaurant","Amherst","OH","41.417304","-82.208315"
"2603","172995","3.1484375","128","DoubleTree Suites by Hilton - Phoenix","Phoenix","AZ","33.4518466","-111.9882994"
"2604","188823","4.45454545454545","11","Cookie Dough Bliss","Waxhaw","NC","34.9247261333","-80.7419962226"
"2605","54179","3.28571428571429","63","Milestones Restaurants","Etobicoke","ON","43.6231519","-79.5152455"
"2606","181986","3.23809523809524","21","Micro Time Cafe","Toronto","ON","43.665211","-79.383316"
"2607","151612","2.61538461538462","13","Applebee's Grill + Bar","Mentor","OH","41.675927","-81.312288"
"2608","61849","3.32233502538071","394","Boulder Dam Brewing Co.","Boulder City","NV","35.97853","-114.83695"
"2609","167412","4.67391304347826","46","Bean and Baker Malt Shop","Toronto","ON","43.6600063","-79.4173726"
"2610","53491","4.75","4","Rich's Parkside Den","Mckeesport","PA","40.310637","-79.827454"
"2611","153732","3.74074074074074","54","Akron City Tavern","Akron","OH","41.1064302921","-81.5108124912"
"2612","139719","3.74358974358974","78","5801 Video Lounge and Caf¨¦","Pittsburgh","PA","40.456257","-79.9307543"
"2613","73275","3.66666666666667","3","McG's Pub and Grub","Cleveland","OH","41.4397027","-81.7334672"
"2614","41195","4.19653179190751","173","Fuku Burger","Las Vegas","NV","36.1065014766","-115.1724544913"
"2615","51371","2.63636363636364","11","Gastonia Grill & Sushi Buffet","Gastonia","NC","35.2606566","-81.1501218"
"2616","75487","4.06666666666667","15","Paoli Bread and Brat House","Verona","WI","42.9295946","-89.5254677"
"2617","142625","3.54347826086957","46","Dinerbar on Clifton","Lakewood","OH","41.4876407","-81.7704043"
"2618","140257","4.13235294117647","68","Brothers Three Bar & Grill","Madison","WI","43.1072976","-89.3310137"
"2619","30888","2.53703703703704","54","Scramblers","North Olmstead","OH","41.4175222836","-81.9168043305"
"2620","134809","3.01818181818182","55","Durango Lodge","Las Vegas","NV","36.128902","-115.279898"
"2621","107978","3.66666666666667","3","Kegonsa Cove","Mc Farland","WI","42.98137","-89.2676751"
"2622","181577","4.27272727272727","33","Seti's Polish Boys","Cleveland","OH","41.4811796","-81.7110783"
"2623","11365","2","9","Michael's Restaurant & Lounge","Pittsburgh","PA","40.3855547","-79.9674384"
"2624","140376","3","74","Red Robin Gourmet Burgers","Charlotte","NC","35.3168235592","-80.7717311382"
"2625","122387","3.96428571428571","28","Quinta Restaurant","Toronto","ON","43.64956","-79.425389"
"2626","69090","3.43478260869565","23","Fat Willy's Clubhouse Pub & Grill","Mesa","AZ","33.426996","-111.650801"
"2627","188680","3.47222222222222","36","Port 229","Mississauga","ON","43.5591243","-79.5775762"
"2628","63966","1.91056910569106","123","TGI Fridays","Charlotte","NC","35.3078037","-80.7542218"
"2629","74417","3.32919254658385","322","Fran's Restaurant","Toronto","ON","43.6614505","-79.384068"
"2630","171694","2.9810298102981","369","Claim Jumper Restaurant & Saloon","Tempe","AZ","33.3789141","-111.9647083"
"2631","166310","3.33823529411765","68","Cactus Jack's Bar and Grill","Phoenix","AZ","33.3483696564","-111.9833856284"
"2632","142165","3.52","25","Grate and Barrel","Calgary","AB","51.053086","-114.0500546"
"2633","108209","2.15789473684211","38","Bull & Barrister Draft House and Grille","Charlotte","NC","35.324582085","-80.9464529157"
"2634","102173","2.89","100","The Iowa Cafe","Mesa","AZ","33.4364405","-111.7184971"
"2635","92102","3.45833333333333","24","Eat'n Park","Pittsburgh","PA","40.493926","-80.0646919"
"2636","179683","3.61311475409836","305","Pike's Old Fashioned Soda Shop","Charlotte","NC","35.2110826","-80.8610434"
"2637","140932","2.61818181818182","55","Cicis","Phoenix","AZ","33.4726532762","-112.2215042263"
"2638","82066","3.92640692640693","231","US Egg","Phoenix","AZ","33.6380805892","-112.067371952"
"2639","31994","2.79746835443038","237","Tilted Kilt Pub & Eatery","Tempe","AZ","33.334075","-111.96517"
"2640","101768","3.85826771653543","127","The Urban Tea Loft","Chandler","AZ","33.302013","-111.84192"
"2641","85619","4.16417910447761","67","Alexion's Bar & Grill","Carnegie","PA","40.4155123","-80.067571"
"2642","105370","3.60550458715596","109","Skyland Family Restaurant","Charlotte","NC","35.179028","-80.87633"
"2643","89740","2.64516129032258","62","Popeyes Louisiana Kitchen","Tempe","AZ","33.3485221","-111.9646692"
"2644","91113","4.15454545454545","110","The Hot Dog Diner & Burger Co.","Parma","OH","41.4122529","-81.7359086"
"2645","98386","3.42857142857143","14","Bijou Restaurant and Bar","Dorval","QC","45.4560086071","-73.7519674531"
"2646","125661","3.78260869565217","23","Twisted Eats","Charlotte","NC","35.2167541","-80.8566764"
"2647","1238","3.11111111111111","9","Best Friends Family Diner","Rouses Point","NY","44.999192","-73.366007"
"2648","160682","4.39090909090909","1210","Omelet House","Las Vegas","NV","36.1594778","-115.1712224"
"2649","105151","2.25","20","Denny's","Madison","WI","43.1231549881","-89.3143174052"
"2650","73564","2.66666666666667","12","Leonard's Family Restaurant","Toronto","ON","43.7123304","-79.3644368"
"2651","172387","3.08510638297872","47","LongHorn Steakhouse","Solon","OH","41.3958031","-81.4633444"
"2652","109492","2.68181818181818","22","Hooters","Rock Hill","SC","34.9775116","-80.9919587"
"2653","191519","3.94230769230769","104","Cosmic Treats","Toronto","ON","43.6540622","-79.4014786"
"2654","157167","4.51428571428571","70","Bridgetown Taphouse","Ambridge","PA","40.5913083","-80.2302252"
"2655","48246","4.03513513513514","370","Steiner's A Nevada Style Pub","Las Vegas","NV","36.0407804215","-115.1716517059"
"2656","26157","3.66666666666667","6","Dish Deli & Catering","Cleveland","OH","41.4799859","-81.689907"
"2657","76432","4","5","The Ave","Pittsburgh","PA","40.455763","-79.931512"
"2658","36083","3.64285714285714","84","Lazy Palm Sports Grill","Litchfield Park","AZ","33.4938654326","-112.3582223865"
"2659","111771","3.31578947368421","19","Clarks Restaurant","Coraopolis","PA","40.5000028","-80.2102697"
"2660","6815","4.25","4","The 509 Cafe","Pittsburgh","PA","40.4256864","-79.9420274"
"2661","68810","4.61538461538461","39","Pollos El Dorado","Las Vegas","NV","36.0852976259","-115.0744464756"
"2662","103335","3.36666666666667","30","East 74 Family Restaurant","Matthews","NC","35.125605","-80.7293229"
"2663","30048","3.21428571428571","14","Smitty's Place","Elyria","OH","41.3720025","-82.0954778"
"2664","159491","3.13513513513514","37","Buffalo Wild Wings","Avon Lake","OH","41.4936724","-82.022615"
"2665","123515","3.36666666666667","90","Moochies Tavern","Matthews","NC","35.12211","-80.654888"
"2666","85309","3.72297297297297","296","Vintage Brewing","Madison","WI","43.0509921","-89.4739962"
"2667","103922","3.49090909090909","55","Austin's Wood Fire Grille","Brecksville","OH","41.3211451","-81.6253855"
"2668","73856","3.36842105263158","19","The Rec Room Sports Grill","Phoenix","AZ","33.6104172","-112.1353272"
"2669","33548","2.95454545454545","110","Logan's Roadhouse","Gilbert","AZ","33.301889","-111.743133"
"2670","93041","3.5028901734104","173","Culver's","Phoenix","AZ","33.508841","-112.063072"
"2671","191682","3.38505747126437","174","Farmer Boys","Las Vegas","NV","36.2415413","-115.0793964"
"2672","74578","3.49142857142857","350","Famous Dave's Bar-B-Que","Las Vegas","NV","36.0372583","-115.1984108"
"2673","59725","2.86666666666667","240","Chart House","Scottsdale","AZ","33.5508893717","-111.9239916513"
"2674","121398","2.04545454545455","22","Hoops Sports Bar & Grill","North York","ON","43.7733453","-79.4930155"
"2675","156363","4.44859813084112","321","Sin City Smokers Barbecue and Catering","Las Vegas","NV","36.0719033672","-115.0832713204"
"2676","185992","3.11904761904762","42","St. Louis Bar & Grill","Scarborough","ON","43.774165","-79.253781"
"2677","37577","3.14814814814815","27","Turtle Jack's Muskoka Grill","Mississauga","ON","43.5805424","-79.7597793"
"2678","177078","3.27272727272727","55","Five Guys","Scarborough","ON","43.7262260819","-79.2873785996"
"2679","161623","2.8695652173913","23","The Cannery Bar and Grille","Sun Prairie","WI","43.1810718","-89.2108173"
"2680","100300","3.31909547738693","398","Big View Diner","Charlotte","NC","35.0224366","-80.8484184"
"2681","178366","3.26609442060086","233","City Smoke","Charlotte","NC","35.2265619589","-80.8420547158"
"2682","162658","2.69060773480663","181","Margaritaville","Glendale","AZ","33.5337727","-112.2617176"
"2683","55458","3.05","20","Max & Erma's","Fairlawn","OH","41.1354838138","-81.6338977916"
"2684","16366","4.45378151260504","119","Wendigo","Stoughton","WI","42.916511","-89.220072"
"2685","183616","3.41457858769932","878","Steak ¡¯n Shake","Las Vegas","NV","36.0114062572","-115.1757787001"
"2686","26469","4.1","30","Ted's Restaurant","Charlotte","NC","35.1522363","-80.745476"
"2687","98785","2.25423728813559","59","St. Louis Bar & Grill","Toronto","ON","43.7779901","-79.3440914"
"2688","35597","1","3","Popeyes Louisiana Kitchen","Amherst","OH","41.377341","-82.224813"
"2689","165811","4.0625","32","Black Bear Diner","Phoenix","AZ","33.6401217","-112.1116606"
"2690","131193","3.7741935483871","93","Raising Cane's","Phoenix","AZ","33.6002582","-111.9864131"
"2691","52739","4.50920245398773","1141","Mr. Mamas","Las Vegas","NV","36.088774","-115.207338"
"2692","92592","3.47010869565217","368","BJ's Restaurant & Brewhouse","Phoenix","AZ","33.6771738623","-111.9765786664"
"2693","168609","2.02717391304348","184","Buffalo Wild Wings","Charlotte","NC","35.2213247","-80.8434079"
"2694","15713","3.84210526315789","19","Red Creek Bar & Grill by Zappitelli's","Painesville","OH","41.7483362743","-81.2090254202"
"2695","86223","3.10416666666667","96","Grand Caf¨¦","Las Vegas","NV","36.13281","-115.084353"
"2696","71201","2.9","30","Denny's","Pittsburgh","PA","40.5384010405","-80.0120007992"
"2697","36867","3","3","Crosswinds Inn Dining Facility","Nellis Air Force Base","NV","36.2403735","-115.0430326"
"2698","124507","3.73333333333333","15","Gourmet Family Restaurant","Elyria","OH","41.3815009","-81.9808594"
"2699","74968","2.62962962962963","81","Tropical Breeze Cafe","Las Vegas","NV","36.1163474","-115.1723373"
"2700","34822","5","3","Rocket Man BBQ & Catering","Las Vegas","NV","36.074667","-115.113814"
"2701","52035","3.96336996336996","273","Hometown Eats","Henderson","NV","36.0253787544","-114.9645785987"
"2702","156058","2.8448275862069","58","The Coliseum Bar & Banquet","Madison","WI","43.0519792","-89.379378"
"2703","70864","3.2015503875969","129","World Of Beer","Gilbert","AZ","33.3078223","-111.7435528"
"2704","24652","3.52631578947368","38","Bite Grocer & Eatery","Calgary","AB","51.0423551696","-114.0381483521"
"2705","126476","4.53097345132743","113","Life's A Bagel","Las Vegas","NV","36.2003923","-115.2819365"
"2706","48625","2.19354838709677","62","Chili's","Charlotte","NC","35.1471355","-80.7256428"
"2707","104934","3.35","20","Steve's Dakota Grill","Medina","OH","41.1982926054","-81.8417114046"
"2708","97450","1.94117647058824","17","Swiss Chalet Rotisserie & Grill","Toronto","ON","43.7458273086","-79.2890008893"
"2709","49440","3.2","10","My Buddies","Madison","WI","43.1206789","-89.3096139"
"2710","5701","2.25","4","Sammy's at PlayhouseSquare","Cleveland","OH","41.5012661","-81.6808269"
"2711","30833","2.95454545454545","22","Coco's Bakery & Restaurant","Mesa","AZ","33.378957","-111.875732"
"2712","110217","3.921875","128","Green Dacha Grill & Hookah","Las Vegas","NV","36.0998469","-115.220449"
"2713","178519","3.32432432432432","37","South Main Kitchen & Tavern","Mount Holly","NC","35.2965273","-81.0167687"
"2714","20692","3.33928571428571","56","LongHorn Steakhouse","Independence","OH","41.4003558","-81.6626427"
"2715","166936","3.40816326530612","98","Times 3 Sports Grille","Glendale","AZ","33.71104","-112.2000341"
"2716","154821","2.484","250","Whisky River ","Charlotte","NC","35.2255945397","-80.8419853935"
"2717","65256","3.44","25","The Last Stop Sports Bar & Grill","Phoenix","AZ","33.5536187","-112.1369191"
"2718","136180","3.03225806451613","31","Park Place Pub","Pittsburgh","PA","40.4762194","-79.9208808"
"2719","32046","2.29032258064516","31","Swiss Chalet Rotisserie & Grill","Richmond Hill","ON","43.853527","-79.433589"
"2720","143589","3.48837209302326","172","Jump Restaurant","Toronto","ON","43.6479063","-79.3780646"
"2721","131019","3.40909090909091","22","Boston Market","Pittsburgh","PA","40.4555623","-79.9415237"
"2722","187486","4.37142857142857","35","Dona Kay Cafe","Scottsdale","AZ","33.568517","-111.8865286"
"2723","43849","2.69230769230769","13","Kings","Gibsonia","PA","40.6377301","-79.9404746"
"2724","156447","3.44117647058824","34","Johnny J's Pub & Grille","Akron","OH","41.1367648","-81.5526543"
"2725","44554","3.64444444444444","45","Everybody's Neighborhood Grill","Avondale","AZ","33.4924121647","-112.3332156113"
"2726","20479","2","3","JD & ME","Marshall","WI","43.183219","-89.10259"
"2727","133564","3","5","Toast Cafe","Fort Mill","SC","35.0472868","-80.9905588"
"2728","120072","3","15","Liberty Station","Surprise","AZ","33.638964","-112.3907206"
"2729","153704","3.95977011494253","174","Whats Crackin Cafe","Mesa","AZ","33.4659371","-111.6864275"
"2730","72288","3","7","Red Rock Restaurant","Toronto","ON","43.7119923","-79.5638341"
"2731","150884","1.94148936170213","188","Buffet Roundtable","Las Vegas","NV","36.0988783486","-115.1756406203"
"2732","164751","2.61538461538462","52","Chili's","Pittsburgh","PA","40.5411794","-80.0119297"
"2733","19143","2","5","Jackson's Ranch House","Surprise","AZ","33.6391494","-112.3594799"
"2734","163681","2.85074626865672","67","Hickory Tavern","Indian Land","SC","34.9547503338","-80.8511054143"
"2735","60927","4.19047619047619","21","Schmidt's Tavern","Coraopolis","PA","40.453621","-80.197647"
"2736","34769","4.05345911949686","318","Morton's The Steakhouse","Las Vegas","NV","36.114842971","-115.15319556"
"2737","183795","4.42857142857143","14","Ledger Bar","Cleveland","OH","41.4997734","-81.6858686"
"2738","44964","2.30769230769231","52","Montana's BBQ & Bar","Scarborough","ON","43.7837853","-79.2531543"
"2739","132814","2.6969696969697","33","Tony Roma's","Las Vegas","NV","36.1964438","-115.2402759"
"2740","163833","2.72","25","The Wooden Nickel","North Huntingdon","PA","40.330275","-79.742718"
"2741","27964","2","17","A&W All American Food","Las Vegas","NV","36.221106084","-115.2785539627"
"2742","97722","2.25","4","Burton Family Restaurant","Burton","OH","41.4782581525","-81.161521746"
"2743","10769","4.36111111111111","36","Wild Sage","Allison Park","PA","40.560094","-79.9592196"
"2744","54570","4.32142857142857","28","East African Cusine Eritrean And Ethiopian","Charlotte","NC","35.203609","-80.801695"
"2745","121894","3.25","36","Market Street Family Restaurant","Mentor","OH","41.687649","-81.3376639"
"2746","84128","3","3","Don's II Pizza","Robinson Township","PA","40.4661369324","-80.1359558105"
"2747","124778","2.8","10","Max & Erma's","Gibsonia","PA","40.6131632","-79.946794"
"2748","166913","3.86206896551724","29","Frank N Steins","Surprise","AZ","33.6385585","-112.3628541"
"2749","51555","3.57142857142857","7","South Bay Lounge","Madison","WI","43.0468733","-89.3547473"
"2750","33693","3","57","Marc's Sports Grill & Nightlife","Glendale","AZ","33.583154","-112.155317"
"2751","147260","3.75675675675676","37","High Dive","Phoenix","AZ","33.4945932","-111.9898597"
"2752","164761","3.62781954887218","532","The Oink Cafe-Phoenix","Phoenix","AZ","33.5995583197","-111.9890650807"
"2753","64998","3.36923076923077","65","Santa Fe Mining Company","Las Vegas","NV","36.2525877","-115.2433335"
"2754","89512","4","9","Bar en Gril","Gilbert","AZ","33.2856799","-111.7556796"
"2755","46914","4.17647058823529","85","Famous Toastery","Indian Land","SC","34.9985141759","-80.8555686371"
"2756","126834","3.42857142857143","21","Mount Holly Grill","Mount Holly","NC","35.2772293","-81.0268746"
"2757","119385","3.1994301994302","351","Dave & Buster's","Tempe","AZ","33.433128","-111.904262"
"2758","25496","3.125","8","Copper Door","Phoenix","AZ","33.4560784295","-112.0684432983"
"2759","127789","3.54545454545455","22","Chicken D'Lish","Las Vegas","NV","36.0123098","-115.1189623"
"2760","63081","4.21428571428571","14","Green Forest Family Restaurant","Monona","WI","43.0485365","-89.3154781"
"2761","86682","2.80487804878049","41","Buffalo Wild Wings","Concord","NC","35.416913","-80.676471"
"2762","16258","3.32394366197183","71","Timbers - Azure","Las Vegas","NV","36.2744979","-115.2525025"
"2763","151069","3.32608695652174","46","East End Restaurant & Bar","Cleveland","OH","41.4978532195","-81.702263656"
"2764","29008","3.02145922746781","233","Buffalo Wild Wings","Gilbert","AZ","33.3317499","-111.7912298"
"2765","184661","3.74683544303797","79","Social Life Pizza","Las Vegas","NV","36.1226902","-115.1701939"
"2766","163763","3.67647058823529","34","Showmars Matthews","Matthews","NC","35.1348731","-80.71436"
"2767","169491","3.27388535031847","157","The Cheesecake Factory","Ross Township","PA","40.5445585","-80.0087394"
"2768","105851","2.94736842105263","19","Bob Evans","Mayfield Heights","OH","41.5213199235","-81.4485195279"
"2769","108282","3.83333333333333","6","The Canyon","Scottsdale","AZ","33.633717","-111.924669"
"2770","131544","2.0377358490566","53","Popeyes Louisiana Kitchen","Charlotte","NC","35.1079745","-80.8807943"
"2771","151892","3.29245283018868","106","Snaps","Las Vegas","NV","36.1079011","-115.0563724"
"2772","189714","4.11875","160","Micro Diner","Pittsburgh","PA","40.43003","-80.0072239"
"2773","174874","2.45901639344262","61","Milestones Restaurants","Toronto","ON","43.7687227","-79.4121019"
"2774","21131","3.32631578947368","95","LongHorn Steakhouse","Phoenix","AZ","33.4742811","-112.220006"
"2775","49160","3.5531914893617","94","Yours Truly Restaurants","Chagrin Falls","OH","41.430694","-81.391132"
"2776","134199","3.38028169014085","71","Dickey's Barbecue Pit","Chandler","AZ","33.2910789626","-111.840928942"
"2777","6890","1.8125","16","Bruceton Grille","Pittsburgh","PA","40.328073","-79.946763"
"2778","192003","3.71428571428571","7","The Brickhouse","Phoenix","AZ","33.44455","-112.073577"
"2779","162839","4.09090909090909","11","Denny's","Calgary","AB","51.0968723675","-114.0545355672"
"2780","150461","2.25","28","Applebee's Grill + Bar","Willoughby","OH","41.606368","-81.437927"
"2781","143787","3.2047619047619","210","Buffalo Wild Wings","Las Vegas","NV","36.1084021917","-115.1716533887"
"2782","117718","3.19148936170213","47","Spirits Bar & Grill","Toronto","ON","43.6699853","-79.382977"
"2783","167391","3.41269841269841","63","The Dirty Bird Chicken + Waffles","Toronto","ON","43.6653215","-79.4093073"
"2784","102651","4.5","4","Salcianu Bistro","Las Vegas","NV","36.1155615","-115.1228613"
"2785","103856","4.144","125","Cheba Hut Toasted Subs","Phoenix","AZ","33.4573066","-112.0648429"
"2786","175032","3.27272727272727","33","Grilled Addiction","Cave Creek","AZ","33.8274177","-111.9241865"
"2787","78491","4.5","30","The Egg I Am","Scottsdale","AZ","33.5746319","-111.8611042"
"2788","121008","3.31746031746032","63","Old Carolina Barbecue Company","Stow","OH","41.1556963341","-81.4070832815"
"2789","61962","3.53617021276596","235","Texas Roadhouse","Goodyear","AZ","33.4641047","-112.3871902"
"2790","28544","3.27450980392157","51","Mars Food","Toronto","ON","43.6567247","-79.4072254"
"2791","106487","2.95","180","Applebee's Grill + Bar","Henderson","NV","36.065659","-115.046562"
"2792","158537","3","13","Seasons at The Prince","Toronto","ON","43.7562827","-79.3495064"
"2793","25505","2.58333333333333","24","Domino's Pizza","Sun City","AZ","33.5968525","-112.2718861"
"2794","145390","3.61666666666667","60","Curtis Orchard & Pumpkin Patch","Champaign","IL","40.0634243532","-88.2950162888"
"2795","170147","2.85792349726776","183","Fran's Restaurant","Toronto","ON","43.6543965446","-79.3790650247"
"2796","68885","3.73913043478261","92","Red's","Mississauga","ON","43.593887","-79.643223"
"2797","84223","2.99212598425197","127","Farmer Boys","Las Vegas","NV","36.1588115","-115.2072854"
"2798","19196","1.58536585365854","41","Popeyes Louisiana Kitchen","Phoenix","AZ","33.4807723","-112.2008416"
"2799","43222","2.875","24","Panini's Bar & Grill","Westlake","OH","41.4718591","-81.883494"
"2800","59430","3.27272727272727","110","Sidelines Tavern & Grill","Chandler","AZ","33.2623842598","-111.8602661107"
"2801","180940","3.45454545454545","11","Spinners Pizza","Stoughton","WI","42.9175985709","-89.2471136791"
"2802","51876","3.61538461538462","13","Lemonhead's Brightwood Grille","Bethel Park","PA","40.3273849487","-80.0299911499"
"2803","191572","3.83333333333333","6","The Original Harley Diner","Bedford Heights","OH","41.4185073","-81.5157043"
"2804","166095","4.06437768240343","233","Raising Cane's","Las Vegas","NV","36.1585998893","-115.2042446423"
"2805","56831","2.69620253164557","79","Fox & Hound","Charlotte","NC","35.054213","-80.848278"
"2806","112342","1.80769230769231","78","Denny's","Apache Junction","AZ","33.4147463","-111.601258"
"2807","98890","3.05128205128205","39","Shakers","Scottsdale","AZ","33.4661275","-111.9065863"
"2808","22907","4.125","32","Dickey's Barbecue Pit","Scottsdale","AZ","33.6198065","-111.8922234"
"2809","21197","2.61904761904762","21","Eat'n Park","Willoughby","OH","41.6054135","-81.4388881"
"2810","89981","3.76829268292683","82","Pints On Penn","Pittsburgh","PA","40.4643050519","-79.9640449136"
"2811","58123","3.20408163265306","49","Whataburger","Phoenix","AZ","33.6402605546","-112.0195996054"
"2812","171556","3.45454545454545","220","OTB At the Boathouse","Allison Park","PA","40.6046132195","-80.007391423"
"2813","47683","2.26923076923077","130","Fatburger","Henderson","NV","36.0705349","-115.0717361"
"2814","104251","3.375","48","Marcel's Bar & Grill","Phoenix","AZ","33.6554950559","-112.0155072212"
"2815","124053","3.9047619047619","21","Waffle House","Painesville","OH","41.6662183","-81.2435291"
"2816","1378","3.3125","16","Mad G's Grill & Tavern","Tempe","AZ","33.4074002","-111.9393271"
"2817","183665","3.4","10","Flavors On the Avenue","Wickliffe","OH","41.6161452","-81.461756"
"2818","106389","3.21428571428571","14","Philo Tavern","Philo","IL","40.006778","-88.158218"
"2819","34806","3.13333333333333","15","Madison's NY Bar and Grill","Kirkland","QC","45.4410742","-73.8862709"
"2820","27657","2.28571428571429","14","Burger King","Las Vegas","NV","36.1800146","-115.1775913"
"2821","121782","3.1","10","Speedway Grill & Cafe","Charlotte","NC","35.2113839941","-80.9377170671"
"2822","172493","3.78018575851393","323","The Melting Pot-Phoenix","Phoenix","AZ","33.316214","-112.004239"
"2823","71206","2.93220338983051","59","St. Louis Bar & Grill","Toronto","ON","43.7015589","-79.3976304"
"2824","160618","3.51937984496124","129","Sierra Gold","Las Vegas","NV","36.286392","-115.178506"
